clause_text,label
계약 위반을 일방적으로 주장한다.,1
계약 조건을 명확히 한다.,0
계약 종료 시 미사용 휴가를 소진하지 않고 사라진다.,1
계약 해지 시 미지급 급여가 있어도 경업금지 조건을 위반 시 차감할 수 있다.,1
계약 해지 시 미지급 급여는 경업금지와 별개로 반드시 지급된다.,0
계약 해지 시 해당 달 실적금을 회수한다.,1
"계약 해지도 합의 하에 진행하며, 일방적 회수는 하지 않는다.",0
"계약 해지에 따른 인센티브 환수 기준은 계약서에 명확히 명시하며, 환수액이 지급된 금액을 초과하지 않도록 한다.",0
"계약금 관리는 회사의 책임이며, 중개인 책임이 아니다.",0
"계약기간 1년 이내에 을의 귀책사유나 자발적 퇴사로 계약이 조기 종료될 경우, 을은 업무 공백에 따른 위약금 명목으로 2개월 치 급여를 갑에게 배상하여야 한다.",1
"계약기간 1년을 채우지 못하고 조기 퇴사할 경우, 잔여 계약기간 동안 발생할 회사의 기대수익 손실을 산정하여 배상하여야 한다.",1
계약서는 명확히 한다.,0
계약서를 명확히 준다.,0
계약서를 주지 않는다.,1
"계약직 근로자가 출산으로 인한 육아휴직을 신청하는 경우, 잔여 계약기간이 6개월 미만이면 계약 갱신 없이 만료 처리하는 것이 회사의 인사 방침이다.",1
"계약직 근로자의 계약 연장 여부는 오로지 회사의 경영 사정에 따르며, 근로자는 어떠한 경우에도 갱신 기대권을 주장할 수 없다.",1
계약직 근로자의 육아휴직 신청 시 잔여 계약 기간이 부족하다는 이유로 갱신을 거부하는 경우 불리한 처우 금지 규정을 준수한다.,0
"계약직 근로자의 주휴일은 주 1회 무급으로 부여하며, 유급 주휴일 제도는 정규직 근로자에게만 한정하여 적용한다.",1
"계약직 근로자의 주휴일은 주 1회 유급으로 부여하며, 유급 주휴일 제도는 모든 근로자에게 평등하게 적용한다.",0
계약직 및 단시간 근로자에게도 1주 동안 소정의 근로일을 개근한 경우 정규직과 동일하게 1일의 유급 주휴일을 부여한다.,0
"계열사 전적 발령은 경영상 필요에 따라 사측이 결정하며, 입사 시 전적 동의서를 제출한 경우 개별 동의 없이 즉시 효력이 발생하고 근로조건은 신규 계약에 따른다.",1
"계열사 전적 시 종전 근로계약은 당연 소멸하고 신규 계약이 체결된 것으로 보며, 종전 임금·호봉·퇴직금 등 근로조건은 자동 승계되지 아니한다.",1
계절성 매출 감소기(비수기)에는 회사 재량으로 시급을 10% 감액 지급할 수 있으며 근로자는 동 기간의 임금 감액에 사전 동의한다.,1
고객 관계를 일방적으로 처리한다.,1
고객 관계를 협력한다.,0
고객 대기시간 및 영업 개시 전 준비시간(청소 등)은 근로자가 자유롭게 활용할 수 있는 휴게시간으로 간주하여 근로시간에서 제외한다.,1
"고객 리뷰 별점에 따른 성과 평가는 합리적이고 공정한 기준으로 실시하며, 특정 직원의 급여에서 별점 패널티를 직접 차감하는 방식은 채택하지 않는다.",0
"고객 리뷰는 참고만 하며, 개인 책임만 강조하지 않는다.",0
고객 리뷰로 급여 차등을 한다.,1
고객 민원 처리 기한을 초과하면 담당자 급여를 삭감한다.,1
"고객 민원 처리는 시스템적으로 진행하며, 개인만 책임지지 않는다.",0
고객 민원은 가게와 배송 앱이 함께 해결한다.,0
고객 민원이 발생하면 배송원의 업무 미흡으로 본다.,1
"고객 별점 3점 이하 리뷰가 월 5건 이상 누적될 경우 서비스 미흡 페널티로 성과급의 30%를 삭감하며, 별점 원인 소명 기회를 부여하지 않는다.",1
"고객 보상은 회사의 책임이며, 배송팀 급여에서 공제하지 않는다.",0
"고객 불만은 서비스 개선의 기회로 보며, 직원 책임만 강조하지 않는다.",0
고객 불만은 여러 요소를 포함하여 공정하게 평가한다.,0
고객 불만을 서빙 직원의 기술 부족으로 기록한다.,1
고객 불만을 직원의 개인적 결점으로 본다.,1
"고객 상담 기록은 기밀로 보호되며, 임의 공개는 금지다.",0
고객 서빙 중 식사는 고객 서빙 완료 후에만 가능하다.,1
고객 수가 많다고 인력 증원을 거부한다.,1
"고객 수금은 가능한 범위 내에서만 요청하며, 강제하지 않는다.",0
고객 신뢰도는 회사 신뢰도와 함께 고려한다.,0
고객 신뢰도를 개인 책임으로만 본다.,1
"고객 연락 두절도 원인을 파악하며, 일방적 책임을 묻지 않는다.",0
고객 예약 취소 손실은 해당 직원이 보전하기로 한다.,1
고객 요구사항도 합리적 범위 내에서만 따르도록 한다.,0
고객 요구사항을 무조건 따르도록 강요한다.,1
고객 요청 건수 부족으로 인한 매출 감소를 영업팀의 책임으로 간주한다.,1
고객 요청 부족은 마케팅이나 상품 개선을 통해 해결해야 한다.,0
고객 요청사항을 개발자가 잘못 해석하면 재작업비를 개발자가 부담한다.,1
고객 응대 대기 시간도 사용자의 지배·관리 아래 놓인 경우 근로시간으로 보아 시급을 지급하며 '대기시간' 명목으로 임의 삭감하지 않는다.,0
"고객 응대 중 자리를 비울 경우 즉각 호출에 응해야 하며, 점심 휴게 중 고객 응대를 위해 자리를 옮기는 시간은 휴게시간을 사용한 것으로 처리한다.",1
고객 이탈 방지 대응 실패로 인한 구독 취소 손실금을 CS팀 성과급에서 공제한다.,1
"고객 이탈 방지는 전사적 책임이며, CS팀의 성과급을 이탈율에만 연동하지 않는다.",0
고객 입장에서 근무자의 용모가 좋지 않다고 판단되면 개선을 지시한다.,1
고객 정보 유출 사고 책임 배정을 정보보호팀으로만 귀속한다.,1
고객 정보 유출 사고가 발생하면 사고 직원의 과실 여부와 무관하게 해당 부서 전체 직원의 보안 준수 수당을 3개월간 지급 정지한다.,1
"고객 정보 유출 사고는 정보보호 시스템의 책임이며, 담당 부서와의 공동 책임으로 평가한다.",0
"고객 정보는 기밀로 보호되며, 내부 공유는 위법이다.",0
"고객 주장만으로 배달원 책임을 묻지 않으며, 증거 확인을 한다.",0
"고객 컴플레인이 접수된 경우 사실 관계를 먼저 확인하며, 귀책 없는 근로자의 급여를 삭감하거나 불이익을 주지 않는다.",0
고객 컴플레인이 접수된 날의 해당 서비스 직원의 근무 시간 전체를 생산성 없는 근무로 보아 해당 일의 급여를 50%만 지급한다.,1
"고객 클레임 처리 건당 200원의 클레임 처리비를 급여에서 공제하며, 이는 근로자 부주의 예방 목적이다.",1
고객 클레임 처리 시간이 길어지면 추가 업무 배정을 보류할 수 있다.,1
"고객 클레임 처리는 업무의 정상적인 일부이며, 클레임 처리 비용을 개별 근로자의 급여에서 공제하지 않는다.",0
고객 클레임으로 인한 손실은 해당 직원 급여에서 차감한다.,1
"고객 클레임은 회사와 근로자가 함께 해결하는 업무이며, 개별자 책임으로 보지 않는다.",0
"고객 피드백 처리는 팀 차원에서 진행하며, 개인 책임만 강조하지 않는다.",0
"고객과의 분쟁으로 인하여 회사에 민원이 접수된 경우, 사실관계 확인 전이라도 해당 직원을 즉시 업무에서 배제하고 무급 처리한다.",1
"고객사(사용사업주)의 요청에 의한 파견 근로자의 교체 요구가 있을 시, 파견업체는 해당 근로자에게 다른 일자리를 제공하지 않고 즉시 해고할 수 있다.",1
고객의 리뷰 별점 3점 이하가 접수된 1건당 해당 직원의 성과급에서 3만 원씩 누적하여 삭감 지급하는 급여 정책에 동의한다.,1
고객의 부정적 리뷰가 많으면 담당 직원의 책임으로 급여를 감액한다.,1
고객의 신체 접촉을 거부할 수 없게 만든다.,1
고객의 폭언 등으로 인한 근로자의 건강장해 예방을 위해 회사는 업무의 일시적 중단 또는 휴식 부여 등 필요한 조치를 취해야 한다.,0
"고객의 폭언은 참도록 강요하지 않으며, 거부할 수 있도록 보호한다.",0
"고객의 폭언이나 폭행이 발생한 경우, 회사는 해당 근로자를 보호하기 위해 즉각적인 업무 중단 및 휴식 부여 등의 조치를 취하며 이를 이유로 임금을 삭감하지 않는다.",0
고객의 환불 요청이나 클레임으로 인해 회사에 발생한 손실액은 해당 직원의 당월 인센티브 및 기본급에서 전액 차감한다.,1
고객의 환불이나 클레임으로 인해 발생한 손실을 근로자의 급여나 인센티브에서 일방적으로 공제하는 위약 예정 계약을 금지한다.,0
고객이 연락이 안 되면 담당자의 관리 부실이다.,1
"고객이 지불한 서비스 팁은 전액 사업장 운영비로 귀속하며, 직원이 개별 수령한 팁을 신고하지 않으면 횡령으로 처리한다.",1
"고객이 지불한 팁은 근로자가 직접 수령할 수 있으며, 팁을 매장 수익으로 강제 귀속시키지 않는다.",0
고객이 환불을 요청하여 환불 처리가 된 주문건의 배달 수수료는 해당 라이더에게 지급하지 않고 환불 수수료로 처리한다.,1
고령 근로자도 능력에 맞는 다양한 업무 기회를 제공한다.,0
고령 근로자를 낮은 급여 업무로만 배치한다.,1
고령 환자의 욕창 발생은 돌봄자의 부주의다.,1
고소 공포증이 있어도 고층 작업을 강요한다.,1
고소공포증이 있는 근로자를 고층 작업에 강제한다.,1
고소공포증이 있는 근로자에게 맞는 업무를 배치한다.,0
고용 해지 시 법정 절차와 보상을 따른다.,0
고용노동부 장관의 감시·단속적 근로 승인을 받지 않은 경비원 등에게는 일반 근로자와 동일하게 연장 및 휴일근로 가산 수당을 지급한다.,0
"고용노동부의 감시단속적 근로 승인을 받지 않았음에도, 건물 경비 직무의 특성을 고려하여 연장 및 야간근로수당을 일절 지급하지 않는다.",1
"고위험 부서 배치 수당을 급여 선지급 형태로 처리하지 않으며, 해당 기간 근로에 대한 정상 급여를 지급한다.",0
고위험 부서 배치를 조건으로 급여 추가분을 '위험 수당'으로 선지급하여 나중에 차감할 수 있다.,1
"고정수당을 시간급 통상임금으로 환산 시 총근로시간은 실제 약정 시간을 기준으로 하며, 연장·야간근로 가산율을 합산한 수치를 기준으로 한 청구는 허용하지 아니한다.",1
"골조 공사 완료 후 대기 기간이 회사 사정으로 발생한 경우 휴업수당을 지급하며, 무급 대기로 처리하지 않는다.",0
골조 공사 완료 후 후속 공정 대기 기간은 근로자의 귀책 없는 경우에도 회사 사정으로 인한 무급 대기로 처리하며 휴업수당을 지급하지 않는다.,1
공개 데이터베이스에 회사 코드를 잘못 올렸을 시 손해배상을 청구한다.,1
공기 단축도 안전을 고려하여 합의한다.,0
"공기 단축을 위해 야근을 강행하며, 수당은 저액으로 책정한다.",1
공동 창업자와 일반 직원을 차별한다.,1
"공동주택 관리원 해고는 근로기준법상 절차를 준수하며, 입주자대표회의 요청만으로 즉시 해고하거나 급여를 보류하지 않는다.",0
"공동주택 관리원이 아파트 주민의 민원 응대를 거부하거나 민원 처리가 미흡하다고 입주자대표회의가 판단할 경우, 즉시 해고 통보 후 잔여 급여를 지급하지 않는다.",1
"공사 기간 단축을 위해 일요일 작업을 지시할 수 있으며, 일요일 근로에 대해서는 휴일 가산수당 없이 평일 단가로만 지급하기로 합의한다.",1
공식 시작 시간 30분 전 도착 시간은 근로시간으로 인정하며 수당을 지급한다.,0
